Yas;Departman;Evden_Uzaklik;Egitim_Seviyesi;Egitim_Alani;Cinsiyet;Is_Memnuniyeti;Medeni_Durum;Aylik_Gelir;Onceki_Sirket_Sayisi;Fazla_Mesai;Toplam_Calisma_Yili;Sirketteki_Yil;Son_Terfi_Suresi;Is_Seyahati;Is_Yasam_Dengesi;Is_Seviyesi;Maas_Artis_Yuzdesi;Ortam_Memnuniyeti;Mevcut_Mudurle_Yil;Istifa
39;Araştırma ve Geliştirme;2;3;Yaşam Bilimleri;Kadın;1;Bekar;3646;2;Evet;11;1;0;Seyahat_Etmiyor;4;1;23;1;0;Evet
31;Araştırma ve Geliştirme;1;5;Yaşam Bilimleri;Kadın;2;Bekar;7446;1;Hayır;10;10;4;Sık_Seyahat;3;3;11;3;7;Evet
45;Araştırma ve Geliştirme;20;3;Tıp;Erkek;1;Boşanmış;10851;2;Evet;24;7;0;Nadiren_Seyahat;3;3;18;2;7;Hayır
31;İnsan Kaynakları;8;2;Tıp;Kadın;2;Bekar;2109;9;Hayır;8;3;0;Nadiren_Seyahat;3;1;18;4;2;Hayır
31;Araştırma ve Geliştirme;2;3;Yaşam Bilimleri;Erkek;4;Evli;3722;6;Evet;7;2;2;Sık_Seyahat;1;1;13;2;2;Evet
45;Araştırma ve Geliştirme;29;3;Teknik Derece;Erkek;4;Evli;9380;4;Evet;10;3;1;Nadiren_Seyahat;4;3;18;2;2;Hayır
48;Satış;7;3;Pazarlama;Erkek;1;Boşanmış;5486;4;Hayır;15;2;2;Nadiren_Seyahat;3;2;11;3;2;Hayır
34;İnsan Kaynakları;9;4;Teknik Derece;Kadın;3;Evli;2742;1;Hayır;2;2;2;Nadiren_Seyahat;3;1;15;1;2;Evet
40;Araştırma ve Geliştirme;8;1;Tıp;Erkek;2;Boşanmış;13757;2;Hayır;16;9;4;Seyahat_Etmiyor;3;3;11;4;8;Hayır
28;Satış;5;3;Tıp;Erkek;1;Bekar;8463;0;Hayır;6;5;1;Nadiren_Seyahat;3;2;18;4;3;Hayır
44;Araştırma ve Geliştirme;5;3;Yaşam Bilimleri;Erkek;3;Bekar;3162;3;Hayır;7;5;0;Seyahat_Etmiyor;3;1;14;3;3;Hayır
53;Araştırma ve Geliştirme;2;3;Tıp;Erkek;2;Bekar;16598;4;Hayır;35;9;8;Nadiren_Seyahat;2;4;12;4;8;Hayır
49;Araştırma ve Geliştirme;5;4;Teknik Derece;Erkek;3;Evli;6651;2;Hayır;20;3;1;Nadiren_Seyahat;2;2;14;1;2;Hayır
40;Araştırma ve Geliştirme;2;3;Tıp;Erkek;3;Boşanmış;2345;2;Hayır;8;3;1;Nadiren_Seyahat;4;1;14;3;2;Hayır
44;Araştırma ve Geliştirme;20;3;Yaşam Bilimleri;Erkek;2;Bekar;3420;1;Hayır;6;5;1;Nadiren_Seyahat;2;1;13;4;3;Hayır
33;Satış;7;3;Tıp;Erkek;1;Evli;4373;0;Hayır;5;4;0;Sık_Seyahat;3;2;14;4;3;Hayır
34;Satış;3;3;Diğer;Erkek;1;Bekar;4759;3;Hayır;15;13;3;Nadiren_Seyahat;3;2;18;4;12;Hayır
30;Satış;16;1;Yaşam Bilimleri;Erkek;3;Evli;5301;8;Hayır;4;2;2;Nadiren_Seyahat;2;2;15;4;2;Hayır
42;Araştırma ve Geliştirme;9;2;Tıp;Kadın;4;Bekar;3673;1;Hayır;12;12;5;Sık_Seyahat;3;1;13;1;8;Hayır
44;Satış;1;5;Pazarlama;Kadın;3;Evli;4768;7;Hayır;11;1;0;Sık_Seyahat;2;2;12;1;0;Hayır
30;Araştırma ve Geliştirme;7;3;Teknik Derece;Erkek;3;Boşanmış;1274;1;Hayır;1;1;0;Seyahat_Etmiyor;2;1;13;3;0;Hayır
57;Araştırma ve Geliştirme;1;2;Yaşam Bilimleri;Erkek;3;Evli;4900;0;Hayır;13;12;2;Nadiren_Seyahat;2;2;24;2;8;Hayır
49;Araştırma ve Geliştirme;7;4;Yaşam Bilimleri;Erkek;2;Boşanmış;10466;3;Hayır;29;8;0;Nadiren_Seyahat;3;3;14;3;7;Hayır
34;Araştırma ve Geliştirme;15;3;Tıp;Erkek;1;Boşanmış;17007;7;Hayır;16;14;6;Sık_Seyahat;2;4;14;2;9;Hayır
28;Satış;1;3;Teknik Derece;Erkek;3;Evli;2909;3;Hayır;5;3;1;Sık_Seyahat;4;1;15;1;2;Evet
29;Satış;13;3;Teknik Derece;Kadın;2;Bekar;5765;5;Hayır;7;5;0;Sık_Seyahat;1;2;11;1;0;Evet
34;Satış;24;4;Tıp;Kadın;2;Bekar;4599;0;Evet;16;15;10;Nadiren_Seyahat;4;2;23;1;10;Evet
35;Satış;7;1;Yaşam Bilimleri;Erkek;3;Evli;2404;1;Hayır;1;1;0;Nadiren_Seyahat;3;1;13;4;0;Hayır
24;Araştırma ve Geliştirme;9;3;Tıp;Erkek;1;Bekar;3172;2;Evet;4;0;0;Sık_Seyahat;2;1;11;2;0;Evet
24;Satış;13;2;Yaşam Bilimleri;Kadın;2;Evli;2033;1;Hayır;1;1;0;Seyahat_Etmiyor;3;1;13;4;0;Hayır
44;Araştırma ve Geliştirme;2;1;Tıp;Erkek;3;Bekar;10209;5;Evet;16;2;2;Sık_Seyahat;2;3;18;2;2;Hayır
29;Satış;19;3;Yaşam Bilimleri;Erkek;3;Boşanmış;8620;1;Hayır;10;10;0;Nadiren_Seyahat;3;2;14;3;4;Hayır
30;İnsan Kaynakları;1;3;Yaşam Bilimleri;Erkek;3;Boşanmış;2064;0;Hayır;6;5;1;Nadiren_Seyahat;4;1;21;3;3;Hayır
55;Araştırma ve Geliştirme;4;4;Yaşam Bilimleri;Erkek;3;Evli;4035;0;Evet;4;3;1;Nadiren_Seyahat;3;2;16;4;2;Hayır
33;Araştırma ve Geliştirme;4;4;Tıp;Kadın;2;Evli;3838;8;Hayır;8;5;0;Nadiren_Seyahat;3;1;11;1;2;Hayır
47;Satış;14;3;Tıp;Kadın;3;Evli;4591;3;Evet;11;5;1;Nadiren_Seyahat;2;2;17;3;2;Hayır
28;Araştırma ve Geliştirme;2;2;Tıp;Erkek;1;Bekar;2561;7;Hayır;8;0;0;Sık_Seyahat;2;1;11;3;0;Evet
28;Araştırma ve Geliştirme;1;3;Yaşam Bilimleri;Erkek;3;Boşanmış;1563;1;Hayır;1;1;0;Nadiren_Seyahat;1;1;14;1;0;Hayır
28;Satış;7;3;Yaşam Bilimleri;Erkek;1;Bekar;4898;0;Hayır;5;4;1;Sık_Seyahat;3;2;14;3;3;Hayır
49;Araştırma ve Geliştirme;3;2;Tıp;Kadın;1;Evli;4789;4;Hayır;10;3;1;Nadiren_Seyahat;3;2;25;3;2;Hayır
29;Araştırma ve Geliştirme;2;1;Yaşam Bilimleri;Kadın;2;Evli;3180;0;Hayır;4;3;0;Sık_Seyahat;3;1;13;4;2;Hayır
28;Araştırma ve Geliştirme;29;1;Yaşam Bilimleri;Erkek;2;Evli;6549;1;Hayır;8;8;1;Nadiren_Seyahat;2;2;14;3;7;Hayır
33;Araştırma ve Geliştirme;8;5;Yaşam Bilimleri;Erkek;3;Bekar;6388;2;Evet;14;0;0;Nadiren_Seyahat;3;2;17;4;0;Hayır
32;Araştırma ve Geliştirme;10;3;Tıp;Erkek;4;Bekar;11244;2;Hayır;10;5;0;Nadiren_Seyahat;4;3;25;3;0;Hayır
54;Araştırma ve Geliştirme;11;4;Tıp;Kadın;4;Boşanmış;16032;3;Hayır;26;14;1;Sık_Seyahat;3;4;20;2;12;Hayır
29;Araştırma ve Geliştirme;1;4;Teknik Derece;Erkek;1;Bekar;2362;6;Hayır;11;9;0;Nadiren_Seyahat;1;1;13;1;7;Evet
44;Araştırma ve Geliştirme;28;3;Yaşam Bilimleri;Erkek;1;Evli;16328;3;Hayır;24;20;14;Nadiren_Seyahat;4;4;13;4;17;Hayır
39;Araştırma ve Geliştirme;6;3;Yaşam Bilimleri;Kadın;2;Bekar;8376;4;Hayır;9;2;2;Nadiren_Seyahat;3;3;18;2;2;Hayır
46;Satış;3;3;Yaşam Bilimleri;Kadın;2;Evli;16606;8;Hayır;23;13;5;Nadiren_Seyahat;4;4;12;3;1;Hayır
35;Araştırma ve Geliştirme;16;3;Yaşam Bilimleri;Kadın;2;Bekar;8606;1;Hayır;11;11;3;Nadiren_Seyahat;1;3;19;4;3;Hayır
23;Araştırma ve Geliştirme;20;1;Yaşam Bilimleri;Erkek;3;Bekar;2272;0;Hayır;5;4;1;Nadiren_Seyahat;3;2;14;1;2;Hayır
40;Araştırma ve Geliştirme;9;4;Yaşam Bilimleri;Erkek;1;Bekar;2018;3;Hayır;15;5;1;Nadiren_Seyahat;1;1;14;4;0;Evet
34;Satış;1;3;Teknik Derece;Erkek;3;Evli;7083;1;Evet;10;10;8;Nadiren_Seyahat;3;3;14;4;6;Hayır
31;Araştırma ve Geliştirme;3;3;Yaşam Bilimleri;Kadın;3;Bekar;4084;1;Hayır;7;7;7;Sık_Seyahat;1;1;12;4;7;Evet
50;Araştırma ve Geliştirme;22;5;Tıp;Erkek;4;Bekar;14411;1;Evet;32;32;13;Sık_Seyahat;3;4;13;3;9;Hayır
34;Satış;7;2;Teknik Derece;Erkek;3;Evli;2308;0;Evet;12;11;5;Nadiren_Seyahat;3;1;25;2;7;Hayır
42;Araştırma ve Geliştirme;2;3;Tıp;Erkek;2;Evli;4841;4;Hayır;4;1;0;Nadiren_Seyahat;3;1;14;3;0;Hayır
37;Araştırma ve Geliştirme;13;3;Tıp;Erkek;4;Evli;4285;1;Hayır;10;10;3;Nadiren_Seyahat;3;2;17;1;7;Hayır
29;Araştırma ve Geliştirme;8;1;Diğer;Kadın;1;Evli;9715;3;Hayır;9;7;0;Nadiren_Seyahat;3;2;13;3;7;Hayır
33;Araştırma ve Geliştirme;25;3;Yaşam Bilimleri;Erkek;2;Bekar;4320;1;Hayır;5;5;0;Nadiren_Seyahat;3;2;13;4;2;Hayır
45;Araştırma ve Geliştirme;28;3;Teknik Derece;Erkek;4;Evli;2132;4;Hayır;8;5;0;Nadiren_Seyahat;3;1;20;4;3;Hayır
42;Araştırma ve Geliştirme;2;3;Yaşam Bilimleri;Erkek;4;Evli;10124;2;Evet;24;20;13;Sık_Seyahat;1;3;14;4;9;Hayır
40;Satış;9;2;Tıp;Erkek;1;Evli;5473;0;Hayır;9;8;7;Nadiren_Seyahat;4;2;12;1;1;Hayır
33;Araştırma ve Geliştirme;28;4;Yaşam Bilimleri;Erkek;3;Evli;5207;1;Evet;15;15;5;Nadiren_Seyahat;3;2;12;2;7;Hayır
40;İnsan Kaynakları;6;2;Tıp;Erkek;4;Bekar;16437;1;Evet;21;21;7;Nadiren_Seyahat;3;4;21;3;7;Hayır
24;Araştırma ve Geliştirme;21;2;Teknik Derece;Erkek;1;Boşanmış;2296;0;Hayır;2;1;0;Nadiren_Seyahat;3;1;14;3;0;Hayır
40;Araştırma ve Geliştirme;8;2;Yaşam Bilimleri;Erkek;4;Boşanmış;4069;3;Evet;8;2;2;Seyahat_Etmiyor;3;2;18;4;2;Hayır
45;Araştırma ve Geliştirme;1;4;Teknik Derece;Erkek;2;Boşanmış;7441;1;Hayır;10;10;7;Nadiren_Seyahat;3;3;12;1;7;Hayır
35;Satış;28;4;Yaşam Bilimleri;Kadın;3;Evli;2430;0;Hayır;6;5;4;Nadiren_Seyahat;3;1;23;2;2;Hayır
32;Araştırma ve Geliştirme;5;2;Yaşam Bilimleri;Kadın;2;Evli;5878;3;Hayır;12;7;2;Nadiren_Seyahat;3;2;12;4;5;Hayır
36;Satış;2;4;Yaşam Bilimleri;Erkek;4;Bekar;2644;3;Evet;7;3;1;Nadiren_Seyahat;2;1;21;3;2;Hayır
48;Satış;16;4;Yaşam Bilimleri;Kadın;3;Boşanmış;6439;8;Hayır;18;8;7;Nadiren_Seyahat;3;2;14;3;7;Hayır
29;Araştırma ve Geliştirme;9;3;Yaşam Bilimleri;Erkek;3;Evli;2451;6;Hayır;5;1;0;Nadiren_Seyahat;2;1;18;3;0;Hayır
33;Satış;8;4;Yaşam Bilimleri;Erkek;1;Evli;6392;2;Hayır;8;2;2;Nadiren_Seyahat;1;2;13;1;2;Hayır
30;Satış;1;3;Yaşam Bilimleri;Erkek;1;Evli;9714;1;Hayır;10;10;6;Nadiren_Seyahat;3;2;11;2;7;Evet
38;İnsan Kaynakları;10;4;İnsan Kaynakları;Erkek;3;Evli;6077;3;Hayır;10;6;1;Sık_Seyahat;3;2;11;3;2;Hayır
35;Araştırma ve Geliştirme;1;3;Tıp;Erkek;1;Bekar;2450;1;Hayır;3;3;1;Nadiren_Seyahat;3;1;19;4;2;Hayır
30;Satış;29;4;Teknik Derece;Erkek;2;Evli;9250;3;Hayır;9;4;1;Nadiren_Seyahat;3;3;12;3;3;Hayır
35;Araştırma ve Geliştirme;2;3;Yaşam Bilimleri;Kadın;1;Boşanmış;2074;1;Evet;1;1;0;Nadiren_Seyahat;3;1;12;1;0;Evet
53;Araştırma ve Geliştirme;2;5;Teknik Derece;Kadın;4;Evli;10169;0;Hayır;34;33;1;Nadiren_Seyahat;3;3;16;3;9;Evet
38;Araştırma ve Geliştirme;2;3;Tıp;Erkek;2;Evli;4855;4;Hayır;7;5;1;Nadiren_Seyahat;3;2;11;3;4;Evet
32;Araştırma ve Geliştirme;1;4;Teknik Derece;Erkek;1;Evli;4087;4;Hayır;9;6;1;Seyahat_Etmiyor;2;2;14;4;2;Hayır
48;Araştırma ve Geliştirme;15;4;Diğer;Kadın;1;Evli;2367;8;Hayır;10;8;7;Nadiren_Seyahat;2;1;12;3;6;Hayır
34;Araştırma ve Geliştirme;7;4;Tıp;Erkek;4;Bekar;2972;1;Hayır;1;1;0;Nadiren_Seyahat;1;1;13;1;0;Hayır
55;Satış;26;5;Pazarlama;Erkek;4;Evli;19586;1;Hayır;36;36;2;Nadiren_Seyahat;3;5;21;3;13;Hayır
34;Araştırma ve Geliştirme;1;4;Yaşam Bilimleri;Erkek;4;Evli;5484;9;Hayır;9;2;2;Nadiren_Seyahat;2;2;17;2;1;Hayır
26;Araştırma ve Geliştirme;3;3;Yaşam Bilimleri;Kadın;4;Evli;2061;1;Hayır;1;1;0;Nadiren_Seyahat;3;1;21;1;0;Hayır
38;Satış;14;3;Yaşam Bilimleri;Erkek;2;Evli;9924;0;Hayır;10;9;7;Nadiren_Seyahat;3;2;11;3;7;Hayır
38;Satış;16;3;Yaşam Bilimleri;Kadın;2;Bekar;4198;2;Hayır;8;3;1;Nadiren_Seyahat;4;2;12;2;2;Hayır
36;Satış;1;4;Yaşam Bilimleri;Kadın;3;Bekar;6815;6;Hayır;15;1;0;Nadiren_Seyahat;3;2;13;2;0;Hayır
29;Araştırma ve Geliştirme;3;1;Tıp;Erkek;1;Bekar;4723;1;Evet;10;10;1;Nadiren_Seyahat;3;1;18;2;5;Hayır
35;Araştırma ve Geliştirme;10;4;Tıp;Kadın;3;Bekar;6142;3;Evet;10;5;0;Nadiren_Seyahat;3;2;16;1;4;Hayır
39;Satış;6;3;Tıp;Erkek;3;Evli;8237;2;Hayır;11;7;7;Nadiren_Seyahat;3;3;11;4;6;Hayır
29;Araştırma ve Geliştirme;2;1;Yaşam Bilimleri;Erkek;4;Boşanmış;8853;1;Hayır;6;6;1;Sık_Seyahat;4;2;19;1;3;Hayır
50;Satış;9;3;Pazarlama;Erkek;3;Evli;19331;4;Evet;27;1;0;Nadiren_Seyahat;3;5;16;3;0;Hayır
23;Araştırma ve Geliştirme;10;3;Teknik Derece;Erkek;3;Evli;2073;2;Hayır;4;2;2;Nadiren_Seyahat;3;1;16;4;2;Hayır
36;Araştırma ve Geliştirme;6;4;Yaşam Bilimleri;Erkek;1;Evli;5562;3;Evet;9;3;0;Sık_Seyahat;3;2;13;1;2;Hayır
42;Araştırma ve Geliştirme;9;2;Diğer;Erkek;4;Bekar;19613;8;Hayır;24;1;0;Nadiren_Seyahat;3;5;22;4;1;Hayır
35;Araştırma ve Geliştirme;28;3;Yaşam Bilimleri;Erkek;3;Evli;3407;1;Hayır;10;10;6;Nadiren_Seyahat;2;2;17;2;8;Hayır
34;Araştırma ve Geliştirme;10;4;Teknik Derece;Erkek;3;Evli;5063;1;Hayır;8;8;7;Sık_Seyahat;2;2;14;4;7;Hayır
40;Satış;14;2;Yaşam Bilimleri;Kadın;1;Evli;4639;1;Hayır;5;5;1;Nadiren_Seyahat;3;2;15;4;2;Hayır
43;Araştırma ve Geliştirme;27;3;Teknik Derece;Erkek;2;Boşanmış;4876;5;Hayır;8;6;0;Nadiren_Seyahat;3;1;12;4;2;Hayır
35;Araştırma ve Geliştirme;7;2;Yaşam Bilimleri;Erkek;4;Evli;2690;1;Hayır;1;1;0;Nadiren_Seyahat;2;1;18;3;1;Hayır
46;Satış;1;4;Yaşam Bilimleri;Erkek;1;Bekar;17567;1;Hayır;27;26;0;Nadiren_Seyahat;1;4;15;4;12;Hayır
28;Araştırma ve Geliştirme;24;3;Tıp;Erkek;2;Evli;2408;1;Evet;1;1;0;Nadiren_Seyahat;3;1;17;3;0;Evet
22;Araştırma ve Geliştirme;26;2;Diğer;Kadın;3;Evli;2814;1;Evet;4;4;1;Seyahat_Etmiyor;2;1;14;2;3;Hayır
50;Araştırma ve Geliştirme;20;5;Tıp;Erkek;3;Evli;11245;2;Evet;32;30;12;Sık_Seyahat;3;4;15;2;13;Hayır
32;Araştırma ve Geliştirme;5;4;Diğer;Kadın;4;Evli;3312;3;Hayır;6;3;0;Nadiren_Seyahat;3;1;17;2;2;Hayır
44;Araştırma ve Geliştirme;7;3;Tıp;Kadın;4;Boşanmış;19049;0;Evet;23;22;1;Nadiren_Seyahat;2;5;14;2;10;Hayır
30;Araştırma ve Geliştirme;7;3;Tıp;Erkek;2;Evli;2141;1;Hayır;6;6;1;Nadiren_Seyahat;2;1;12;2;1;Hayır
45;Araştırma ve Geliştirme;5;5;Tıp;Kadın;1;Bekar;5769;1;Evet;10;10;1;Nadiren_Seyahat;3;2;14;3;4;Hayır
45;Satış;26;3;Pazarlama;Erkek;1;Evli;4385;1;Hayır;10;10;4;Seyahat_Etmiyor;3;2;15;1;5;Hayır
31;Satış;2;4;Diğer;Erkek;1;Bekar;5332;7;Hayır;10;5;0;Sık_Seyahat;3;2;13;4;3;Hayır
36;Araştırma ve Geliştirme;12;4;Yaşam Bilimleri;Kadın;3;Evli;4663;9;Evet;7;3;1;Nadiren_Seyahat;3;2;12;3;1;Hayır
34;Araştırma ve Geliştirme;10;4;Yaşam Bilimleri;Erkek;4;Boşanmış;4724;1;Hayır;9;9;7;Sık_Seyahat;3;2;13;3;2;Hayır
49;Araştırma ve Geliştirme;25;4;Yaşam Bilimleri;Kadın;1;Evli;3211;1;Hayır;10;9;1;Nadiren_Seyahat;2;1;14;3;4;Hayır
39;Araştırma ve Geliştirme;10;5;Tıp;Erkek;1;Evli;5377;2;Hayır;10;7;7;Nadiren_Seyahat;3;2;13;2;7;Hayır
27;Araştırma ve Geliştirme;19;3;Diğer;Erkek;1;Boşanmış;4066;1;Hayır;7;7;0;Nadiren_Seyahat;3;1;11;4;7;Hayır
35;Araştırma ve Geliştirme;18;5;Yaşam Bilimleri;Erkek;1;Evli;5208;1;Hayır;16;16;1;Nadiren_Seyahat;3;2;11;2;10;Hayır
28;Araştırma ve Geliştirme;27;3;Tıp;Kadın;1;Boşanmış;4877;0;Hayır;6;5;0;Nadiren_Seyahat;2;2;21;2;0;Hayır
21;Araştırma ve Geliştirme;5;1;Tıp;Erkek;4;Bekar;3117;1;Hayır;3;2;2;Nadiren_Seyahat;3;1;18;3;2;Hayır
18;Satış;3;2;Tıp;Kadın;4;Bekar;1569;1;Evet;0;0;0;Sık_Seyahat;4;1;12;2;0;Evet
47;İnsan Kaynakları;26;4;Yaşam Bilimleri;Kadın;3;Evli;19658;3;Hayır;27;5;1;Nadiren_Seyahat;3;5;11;4;0;Hayır
39;Araştırma ve Geliştirme;3;2;Tıp;Erkek;3;Boşanmış;3069;0;Hayır;11;10;0;Nadiren_Seyahat;3;2;15;3;7;Hayır
40;Araştırma ve Geliştirme;15;3;Yaşam Bilimleri;Kadın;3;Evli;10435;1;Hayır;18;18;14;Nadiren_Seyahat;3;3;13;1;12;Hayır
35;Araştırma ve Geliştirme;8;4;Yaşam Bilimleri;Kadın;3;Evli;4148;1;Hayır;15;14;2;Seyahat_Etmiyor;3;2;12;3;9;Hayır
37;Araştırma ve Geliştirme;19;3;Yaşam Bilimleri;Erkek;3;Evli;5768;3;Hayır;9;4;0;Nadiren_Seyahat;2;2;17;3;2;Hayır
39;Araştırma ve Geliştirme;4;3;Tıp;Kadın;3;Bekar;5042;0;Hayır;10;9;3;Sık_Seyahat;1;2;13;1;8;Hayır
45;Araştırma ve Geliştirme;2;2;Diğer;Kadın;4;Boşanmış;5770;1;Hayır;10;10;3;Nadiren_Seyahat;3;2;19;4;9;Hayır
38;Araştırma ve Geliştirme;2;2;Tıp;Kadın;3;Evli;7756;3;Evet;10;5;0;Nadiren_Seyahat;4;3;19;4;2;Hayır
35;Satış;10;3;Tıp;Erkek;1;Evli;10306;9;Hayır;15;13;6;Nadiren_Seyahat;3;3;17;4;0;Evet
37;Araştırma ve Geliştirme;10;3;Tıp;Kadın;2;Evli;3936;1;Hayır;8;8;7;Nadiren_Seyahat;1;1;11;2;7;Hayır
40;Araştırma ve Geliştirme;16;3;Yaşam Bilimleri;Kadın;4;Bekar;7945;6;Evet;18;4;3;Nadiren_Seyahat;2;3;15;3;3;Hayır
44;İnsan Kaynakları;1;5;İnsan Kaynakları;Erkek;4;Evli;5743;4;Evet;14;10;0;Sık_Seyahat;3;2;11;1;2;Hayır
48;Araştırma ve Geliştirme;4;5;Tıp;Erkek;4;Evli;15202;2;Hayır;23;2;2;Sık_Seyahat;3;4;25;3;2;Hayır
35;Satış;15;2;Tıp;Erkek;4;Boşanmış;5440;6;Evet;7;2;2;Nadiren_Seyahat;2;2;14;1;2;Evet
24;Araştırma ve Geliştirme;2;1;Teknik Derece;Kadın;4;Bekar;3760;1;Evet;6;6;1;Sık_Seyahat;3;1;13;1;3;Hayır
27;Araştırma ve Geliştirme;8;3;Tıp;Kadın;3;Evli;3517;7;Hayır;5;3;0;Nadiren_Seyahat;3;1;17;2;2;Hayır
27;Araştırma ve Geliştirme;2;3;Tıp;Erkek;4;Bekar;2580;2;Hayır;6;4;1;Sık_Seyahat;2;1;13;4;2;Hayır
40;Araştırma ve Geliştirme;7;3;Yaşam Bilimleri;Erkek;1;Bekar;2166;3;Evet;10;4;0;Nadiren_Seyahat;1;1;14;1;3;Evet
29;Satış;10;3;Tıp;Erkek;3;Bekar;5869;9;Hayır;8;5;1;Nadiren_Seyahat;3;2;11;3;4;Hayır
36;Araştırma ve Geliştirme;5;4;Yaşam Bilimleri;Kadın;1;Evli;8008;4;Hayır;9;3;0;Nadiren_Seyahat;3;3;12;2;2;Hayır
25;Araştırma ve Geliştirme;2;1;Yaşam Bilimleri;Erkek;3;Boşanmış;5206;1;Hayır;7;7;0;Sık_Seyahat;3;2;17;4;7;Hayır
39;Araştırma ve Geliştirme;12;3;Tıp;Erkek;2;Evli;5295;4;Hayır;7;5;1;Nadiren_Seyahat;3;2;21;4;0;Hayır
49;Araştırma ve Geliştirme;22;4;Diğer;Kadın;2;Evli;16413;3;Hayır;27;4;1;Nadiren_Seyahat;3;4;16;1;2;Hayır
50;Araştırma ve Geliştirme;17;5;Yaşam Bilimleri;Kadın;1;Boşanmış;13269;5;Hayır;19;14;1;Nadiren_Seyahat;3;3;15;4;11;Hayır
20;Satış;2;3;Tıp;Kadın;3;Bekar;2783;1;Hayır;2;2;2;Nadiren_Seyahat;3;1;19;3;2;Hayır
34;Araştırma ve Geliştirme;3;3;Yaşam Bilimleri;Kadın;2;Boşanmış;5433;1;Hayır;11;11;7;Nadiren_Seyahat;3;2;12;4;9;Hayır
36;Araştırma ve Geliştirme;7;3;Yaşam Bilimleri;Erkek;2;Bekar;2013;2;Hayır;15;4;1;Nadiren_Seyahat;3;1;11;1;3;Hayır
49;Araştırma ve Geliştirme;6;1;Yaşam Bilimleri;Kadın;3;Evli;13966;2;Evet;30;15;2;Nadiren_Seyahat;3;4;19;3;12;Hayır
36;Araştırma ve Geliştirme;1;4;Tıp;Kadın;3;Evli;4374;0;Hayır;4;3;1;Seyahat_Etmiyor;3;2;15;4;2;Hayır
36;Araştırma ve Geliştirme;3;2;Yaşam Bilimleri;Erkek;1;Boşanmış;6842;6;Hayır;13;5;0;Nadiren_Seyahat;3;2;20;4;4;Hayır
54;Araştırma ve Geliştirme;NaN;5;Tıp;Kadın;3;Evli;17426;3;Hayır;36;10;4;Nadiren_Seyahat;3;4;25;2;7;Hayır
43;Araştırma ve Geliştirme;15;2;Yaşam Bilimleri;Erkek;3;Evli;17603;1;Hayır;14;14;6;Nadiren_Seyahat;3;4;24;3;11;Hayır
35;Satış;12;4;Diğer;Erkek;4;Bekar;4581;3;Evet;13;11;6;Sık_Seyahat;4;2;24;4;7;Evet
38;Araştırma ve Geliştirme;1;3;Yaşam Bilimleri;Erkek;4;Evli;4735;7;Hayır;19;13;2;Sık_Seyahat;4;2;15;4;9;Hayır
29;Satış;5;3;Tıp;Erkek;2;Boşanmış;4187;1;Evet;10;10;0;Nadiren_Seyahat;2;2;13;1;9;Hayır
33;Satış;2;4;Tıp;Erkek;4;Boşanmış;5505;1;Hayır;6;6;0;Nadiren_Seyahat;3;2;14;4;4;Hayır
32;Araştırma ve Geliştirme;2;3;Tıp;Erkek;2;Boşanmış;5470;0;Hayır;10;9;1;Nadiren_Seyahat;2;2;13;4;6;Hayır
31;Satış;5;4;Yaşam Bilimleri;Kadın;4;Evli;5476;1;Hayır;10;10;0;Nadiren_Seyahat;3;2;11;1;2;Hayır
49;Araştırma ve Geliştirme;16;3;Tıp;Kadın;1;Boşanmış;2587;4;Evet;17;2;2;Nadiren_Seyahat;2;1;16;4;2;Hayır
38;Araştırma ve Geliştirme;2;3;Tıp;Kadın;2;Bekar;2440;1;Hayır;4;4;3;Sık_Seyahat;3;1;22;4;3;Hayır
47;Satış;2;4;Yaşam Bilimleri;Kadın;2;Boşanmış;15972;6;Hayır;29;3;1;Nadiren_Seyahat;3;4;14;2;2;Hayır
49;Araştırma ve Geliştirme;1;3;Yaşam Bilimleri;Erkek;3;Bekar;15379;4;Hayır;23;8;0;Nadiren_Seyahat;3;4;14;3;0;Hayır
41;Satış;23;2;Yaşam Bilimleri;Erkek;3;Bekar;7082;3;Evet;21;2;0;Nadiren_Seyahat;3;3;16;4;2;Hayır
20;Satış;9;1;Yaşam Bilimleri;Erkek;1;Bekar;2728;1;Hayır;2;2;0;Nadiren_Seyahat;3;1;11;4;2;Hayır
33;Satış;16;3;Yaşam Bilimleri;Kadın;4;Boşanmış;5368;1;Evet;7;6;1;Seyahat_Etmiyor;3;2;25;3;2;Hayır
36;Araştırma ve Geliştirme;26;4;Yaşam Bilimleri;Erkek;3;Evli;5347;6;Hayır;10;3;0;Nadiren_Seyahat;2;2;14;1;2;Hayır
44;İnsan Kaynakları;1;3;Yaşam Bilimleri;Kadın;4;Boşanmış;3195;4;Evet;8;2;2;Nadiren_Seyahat;3;1;18;3;2;Hayır
23;Araştırma ve Geliştirme;8;1;Tıp;Erkek;3;Bekar;3989;1;Evet;5;5;1;Nadiren_Seyahat;3;1;11;4;2;Evet
38;Araştırma ve Geliştirme;4;2;Tıp;Kadın;3;Evli;3306;7;Hayır;7;0;0;Nadiren_Seyahat;2;1;19;4;0;Hayır
53;Araştırma ve Geliştirme;24;4;Tıp;Erkek;4;Evli;7005;3;Hayır;11;4;1;Nadiren_Seyahat;3;3;15;2;2;Hayır
